name,family,params,trainReturn,trainSharpe,trainMDD,trainTrades,trainExposure,testReturn,testSharpe,testMDD,testTrades,testExposure,fitness,feasible
BBreak_n40_k0.6_h1,BBreak,"{""n"": 40, ""k"": 0.6, ""h"": 1}",0.20415082442955246,0.5606895146744751,-0.11974104941348152,34,0.5701058201058201,0.15269777205184965,1.9034185296349837,-0.04185622507416986,7,0.524,-1000000000.0,0
BBreak_n37_k0.85_h1,BBreak,"{""n"": 37, ""k"": 0.85, ""h"": 1}",0.10488582513371258,0.3355677111310177,-0.1418282255024541,36,0.5357142857142857,0.16046871303521137,2.0136652218018636,-0.033806227749903606,7,0.492,-1000000000.0,0
BBreak_n32_k0.41_h1,BBreak,"{""n"": 32, ""k"": 0.41, ""h"": 1}",0.041330008561156095,0.16743948563099553,-0.14211360744668455,48,0.5965608465608465,0.13338703810098185,1.6169699490337175,-0.0420437523556505,15,0.536,-1.0998951253499765,1
BBreak_n25_k0.4_h5,BBreak,"{""n"": 25, ""k"": 0.4, ""h"": 5}",0.15430733099321126,0.4274816386713827,-0.10537836014711854,48,0.5925925925925926,0.08972895410230408,1.10226598495886,-0.06263799368097445,15,0.568,-2.98903436166294,1
BBreak_n26_k0.4_h1,BBreak,"{""n"": 26, ""k"": 0.4, ""h"": 1}",0.05706431018874314,0.20586575130927925,-0.12374060037548218,46,0.58994708994709,0.10971761889925524,1.3313972733015003,-0.05876891287249297,17,0.556,-3.2400724539346277,1
BBreak_n34_k0.74_h4,BBreak,"{""n"": 34, ""k"": 0.74, ""h"": 4}",0.05985918631947973,0.21340804355368595,-0.1362476977510434,40,0.5621693121693122,0.15151520250505168,1.9249657737853565,-0.03105638203944383,9,0.492,-1000000000.0,0
BBreak_n37_k0.78_h1,BBreak,"{""n"": 37, ""k"": 0.78, ""h"": 1}",0.07940239395379889,0.2704835476561324,-0.14826342070160725,36,0.5396825396825397,0.16046871303521137,2.0136652218018636,-0.033806227749903606,7,0.492,-1000000000.0,0
BBreak_n30_k0.78_h1,BBreak,"{""n"": 30, ""k"": 0.78, ""h"": 1}",0.09757389452834375,0.3043946600294795,-0.14143065823111178,38,0.5608465608465608,0.10699725454227815,1.368726557085292,-0.059867176300421265,13,0.472,-1000000000.0,0
BBreak_n16_k0.4_h6,BBreak,"{""n"": 16, ""k"": 0.4, ""h"": 6}",0.2517300011553174,0.5889519703573434,-0.12385420022265625,60,0.6150793650793651,0.13897547640871188,1.481169508432284,-0.07364030412709244,17,0.64,-1.2907235833618929,1
BBreak_n34_k0.71_h4,BBreak,"{""n"": 34, ""k"": 0.71, ""h"": 4}",0.06207865901433873,0.21870702142372664,-0.1362476977510434,40,0.5634920634920635,0.12354584301319971,1.5423990941279841,-0.05818007699483707,11,0.512,-2.0427193359895375,1
BBreak_n29_k0.4_h8,BBreak,"{""n"": 29, ""k"": 0.4, ""h"": 8}",0.04372389821674805,0.17269221317640474,-0.21364125443873505,38,0.6164021164021164,0.1320864874260983,1.517610671160296,-0.04592002695284747,11,0.576,-2.456159987285769,1
BBreak_n32_k0.75_h5,BBreak,"{""n"": 32, ""k"": 0.75, ""h"": 5}",0.1863800228721777,0.4997671219450557,-0.12128925920607903,36,0.5727513227513228,0.11541224123225913,1.4766319420465244,-0.06029780185010658,9,0.488,-1000000000.0,0
BBreak_n42_k0.56_h4,BBreak,"{""n"": 42, ""k"": 0.56, ""h"": 4}",0.24751600299492704,0.6434570094854328,-0.1404668929449896,36,0.5925925925925926,0.14586318884258853,1.7706716848665844,-0.06065464439995438,5,0.532,-1000000000.0,0
BBreak_n44_k0.56_h2,BBreak,"{""n"": 44, ""k"": 0.56, ""h"": 2}",0.09691134027610282,0.31315465945422777,-0.18898403229060867,32,0.5886243386243386,0.14586318884258853,1.7706716848665844,-0.06065464439995438,5,0.532,-1000000000.0,0
BBreak_n24_k0.4_h2,BBreak,"{""n"": 24, ""k"": 0.4, ""h"": 2}",0.11044367577011438,0.3330853473722278,-0.13511733288939387,54,0.5833333333333334,0.03577122300318103,0.4730903065331168,-0.07960512072016335,19,0.572,-8.502095608585908,1
BBreak_n22_k0.52_h6,BBreak,"{""n"": 22, ""k"": 0.52, ""h"": 6}",0.1945551384471924,0.5086695493822935,-0.14121497662352422,52,0.5925925925925926,0.04801723649088019,0.5827304776972739,-0.0851705670984454,13,0.592,-7.038918039336982,1
BBreak_n28_k0.4_h1,BBreak,"{""n"": 28, ""k"": 0.4, ""h"": 1}",0.0946277435241707,0.29293392695479814,-0.1258500157527186,42,0.5925925925925926,0.0926424169476392,1.1496273736935791,-0.058768912872493084,17,0.544,-3.6684727695829435,1
BBreak_n41_k0.42_h1,BBreak,"{""n"": 41, ""k"": 0.42, ""h"": 1}",0.1496354359724399,0.43131198453492137,-0.15577321323747162,42,0.5833333333333334,0.1683107100383816,2.053269652832912,-0.04225281861017627,7,0.532,-1000000000.0,0
BBreak_n30_k0.47_h2,BBreak,"{""n"": 30, ""k"": 0.47, ""h"": 2}",0.07116502504691202,0.23859977351147765,-0.14183844887754427,44,0.5886243386243386,0.1097785879412303,1.3166271870059125,-0.04445499976872991,17,0.54,-2.2941577194281537,1
BBreak_n37_k0.66_h5,BBreak,"{""n"": 37, ""k"": 0.66, ""h"": 5}",0.16580039326295015,0.4684712064638475,-0.14296758810501808,34,0.5687830687830688,0.1609107753038781,2.018777117595032,-0.033806227749903495,7,0.496,-1000000000.0,0
BBreak_n29_k0.81_h4,BBreak,"{""n"": 29, ""k"": 0.81, ""h"": 4}",0.0838609045079397,0.2696253408348095,-0.15599042522734352,38,0.5674603174603174,0.07526579409304723,0.9663389739871359,-0.06347688226510462,13,0.488,-1000000000.0,0
BBreak_n31_k0.4_h4,BBreak,"{""n"": 31, ""k"": 0.4, ""h"": 4}",0.1773828545124747,0.46722200662363306,-0.14182234497203228,46,0.6097883597883598,0.10521082252469549,1.2606434905451063,-0.06847430139689392,15,0.556,-3.1755566147050245,1
BBreak_n28_k0.4_h2,BBreak,"{""n"": 28, ""k"": 0.4, ""h"": 2}",0.0946277435241707,0.29293392695479814,-0.1258500157527186,42,0.5925925925925926,0.0926424169476392,1.1496273736935791,-0.058768912872493084,17,0.544,-3.6684727695829435,1
BBreak_n23_k0.74_h1,BBreak,"{""n"": 23, ""k"": 0.74, ""h"": 1}",0.14019690663001372,0.4052691624945621,-0.11687449333587874,50,0.5608465608465608,0.06648275244031954,0.8511420155613604,-0.08350786183546632,13,0.528,-6.005422469244226,1
BBreak_n34_k0.6_h1,BBreak,"{""n"": 34, ""k"": 0.6, ""h"": 1}",0.08943828325736902,0.28357639647042926,-0.10919422433826464,42,0.5714285714285714,0.15586479677776977,1.9736488504721972,-0.03145744583142762,11,0.504,2.5359066878545997,1
BBreak_n38_k0.4_h3,BBreak,"{""n"": 38, ""k"": 0.4, ""h"": 3}",0.08372817523722831,0.2693973237460901,-0.18551962972366787,46,0.6005291005291006,0.1412258052038169,1.7568414745413057,-0.05499293099514291,9,0.536,-1.5575467125638123,1
BBreak_n31_k0.47_h10,BBreak,"{""n"": 31, ""k"": 0.47, ""h"": 10}",0.059152525341347184,0.20438222651256124,-0.19841648290669023,38,0.6283068783068783,0.15608744625093185,1.7457594544534913,-0.04427535272814076,11,0.596,-0.7169089651272151,1
BBreak_n35_k0.67_h5,BBreak,"{""n"": 35, ""k"": 0.67, ""h"": 5}",0.18899320921681362,0.5000188132101434,-0.121489969745319,36,0.5727513227513228,0.1333827692504035,1.6437093785466927,-0.06029780185010725,9,0.524,0.11611439427250847,1
BBreak_n41_k0.63_h5,BBreak,"{""n"": 41, ""k"": 0.63, ""h"": 5}",0.22258461490879378,0.6000475256231868,-0.14268586375219472,32,0.5714285714285714,0.16969818042548446,2.0694065363780116,-0.04111541069198066,5,0.528,-1000000000.0,0
BBreak_n27_k0.86_h8,BBreak,"{""n"": 27, ""k"": 0.86, ""h"": 8}",0.12411442947611828,0.3661147945882751,-0.14727103292877008,40,0.5634920634920635,0.10291985604744958,1.1956077614852967,-0.05982575235699694,11,0.556,-2.84747335401031,1
BBreak_n20_k0.4_h7,BBreak,"{""n"": 20, ""k"": 0.4, ""h"": 7}",0.16781267278084577,0.4453386190680031,-0.17395074288796175,50,0.6124338624338624,0.11167213951001265,1.2231012931334955,-0.06957356473087162,15,0.624,-3.826889234249867,1
BBreak_n46_k0.47_h7,BBreak,"{""n"": 46, ""k"": 0.47, ""h"": 7}",0.08632284658943923,0.2731044279850852,-0.2378789188150846,32,0.6164021164021164,0.15344581326608187,1.8502385572927071,-0.05443862916809883,5,0.544,-1000000000.0,0
BBreak_n24_k0.6_h4,BBreak,"{""n"": 24, ""k"": 0.6, ""h"": 4}",0.16898759071091418,0.46502822096932217,-0.10537836014711865,50,0.578042328042328,0.05407102281101994,0.7115704635471745,-0.08489110546346501,13,0.532,-6.194427069988295,1
BBreak_n39_k1.04_h1,BBreak,"{""n"": 39, ""k"": 1.04, ""h"": 1}",0.08976234674428962,0.312842596100442,-0.15720314980124828,32,0.5158730158730159,0.15266203876225615,1.970639979868263,-0.027491947372157988,5,0.484,-1000000000.0,0
BBreak_n27_k0.53_h7,BBreak,"{""n"": 27, ""k"": 0.53, ""h"": 7}",0.050097336520413815,0.1885988363256745,-0.1743739491055628,42,0.5912698412698413,0.1471805070918888,1.6779869699228809,-0.04397698826286156,11,0.572,-0.7655572732792733,1
BBreak_n36_k0.4_h5,BBreak,"{""n"": 36, ""k"": 0.4, ""h"": 5}",0.2524250891787534,0.6324128987142053,-0.10893808496261304,40,0.6044973544973545,0.12010630154603397,1.482485720516944,-0.07130549159442368,11,0.544,-0.7458671286610764,1
BBreak_n33_k0.61_h2,BBreak,"{""n"": 33, ""k"": 0.61, ""h"": 2}",0.1078553606777437,0.3271180791829844,-0.10735681140937814,42,0.5701058201058201,0.15346776408603202,1.9443404916066527,-0.03346600961168389,11,0.508,2.4855209599961405,1
BBreak_n25_k0.61_h7,BBreak,"{""n"": 25, ""k"": 0.61, ""h"": 7}",0.08436542057820873,0.27034390019940285,-0.12951550943389722,46,0.5873015873015873,0.10796836771088625,1.291067822877114,-0.06263799368097445,11,0.572,-2.9294239739830346,1
BBreak_n19_k0.68_h3,BBreak,"{""n"": 19, ""k"": 0.68, ""h"": 3}",0.23171137502261985,0.5959464669690298,-0.1277830856212825,54,0.5648148148148148,0.04795896593627624,0.5905682661610514,-0.08574427677178598,15,0.564,-6.6318018458829195,1
BBreak_n35_k0.54_h6,BBreak,"{""n"": 35, ""k"": 0.54, ""h"": 6}",0.11303771774742732,0.32714196457315825,-0.15214757095135345,38,0.6018518518518519,0.13814886472074273,1.696597902270933,-0.05634617093460281,9,0.528,-0.7666648138181349,1
