year,strat_return,strat_vol,strat_sharpe,strat_mdd,strat_trades,bh_return,bh_vol,bh_sharpe,bh_mdd
2020,0.15084077363328774,0.1541607586384724,0.9892692683852422,-0.08536259520921874,9,0.15086034413765503,0.33502291776860627,0.5886789599363126,-0.34104746704498423
2021,-0.0023339011173568736,0.10057933935540844,0.027173045688918446,-0.0671919918047299,24,0.2878874156023752,0.13023350928593302,2.0165915413577222,-0.05417153953088116
2022,-0.037933632589775335,0.12231788142016481,-0.2578600593668107,-0.10656207709284071,9,-0.19945155010361926,0.2425977622096848,-0.8025459173441365,-0.2536057440706704
