name,family,params,trainReturn,trainSharpe,trainMDD,trainTrades,trainExposure,testReturn,testSharpe,testMDD,testTrades,testExposure,fitness,feasible
BBreak_n37_k1.49_h10,BBreak,"{""n"": 37, ""k"": 1.49, ""h"": 10}",0.0007399005975703421,0.05770138399454738,-0.1509518843824289,28,0.46825396825396826,0.15842001383954663,2.0803498606231368,-0.02692456917473096,5,0.444,-1000000000.0,0
BBreak_n11_k1.63_h6,BBreak,"{""n"": 11, ""k"": 1.63, ""h"": 6}",-0.09143187193617552,-0.2422952808062842,-0.17078755308407723,58,0.4021164021164021,0.08377904619829901,1.0623835700108715,-0.06238878797436653,17,0.5,-7.44544147809153,1
BBreak_n37_k1.29_h4,BBreak,"{""n"": 37, ""k"": 1.29, ""h"": 4}",-0.011320169655792411,0.022000298204414487,-0.17019650768059214,32,0.4894179894179894,0.13569500344272312,1.8256827878390207,-0.02692456917473096,7,0.44,-1000000000.0,0
BBreak_n28_k1.49_h10,BBreak,"{""n"": 28, ""k"": 1.49, ""h"": 10}",0.04651244907560814,0.18336596960942403,-0.14822896536054841,30,0.5119047619047619,0.1682073903057928,2.350732197195416,-0.025214640759150586,5,0.416,-1000000000.0,0
BBreak_n38_k1.69_h7,BBreak,"{""n"": 38, ""k"": 1.69, ""h"": 7}",-0.055027556044810466,-0.13952195633625658,-0.1694975510738802,28,0.4060846560846561,0.12486146449299573,1.7340090445177914,-0.026924569174731294,5,0.44,-1000000000.0,0
BBreak_n36_k0.53_h7,BBreak,"{""n"": 36, ""k"": 0.53, ""h"": 7}",0.15281295556822494,0.4269507452506102,-0.16249898861230183,38,0.6005291005291006,0.12142803254579615,1.4789332305573455,-0.07020962746137172,9,0.532,-2.508020579203881,1
BBreak_n24_k0.81_h5,BBreak,"{""n"": 24, ""k"": 0.81, ""h"": 5}",0.17307905726336958,0.48611627408284624,-0.135828301688119,44,0.5568783068783069,0.07277484752417651,0.9124169359120873,-0.06651052168043048,13,0.54,-4.305270723854056,1
BBreak_n10_k0.61_h9,BBreak,"{""n"": 10, ""k"": 0.61, ""h"": 9}",-0.05131329090715009,-0.04450841623096114,-0.32063461005514404,70,0.623015873015873,0.06741900236554055,0.6665099177836453,-0.09296306810273636,25,0.764,-14.302174583161317,1
BBreak_n9_k1.77_h10,BBreak,"{""n"": 9, ""k"": 1.77, ""h"": 10}",-0.15834429462849353,-0.37058231376497747,-0.2578855360304193,48,0.41534391534391535,0.11244951745022269,1.2112064250112016,-0.0704053828803618,19,0.588,-9.318723176025646,1
BBreak_n13_k0.67_h9,BBreak,"{""n"": 13, ""k"": 0.67, ""h"": 9}",0.16873694279021323,0.44183232323768434,-0.14703475093611962,58,0.6044973544973545,0.046491009291971475,0.5281274562895982,-0.09763484126111244,21,0.684,-9.33848239722949,1
BBreak_n40_k0.71_h10,BBreak,"{""n"": 40, ""k"": 0.71, ""h"": 10}",0.2575540552609519,0.6754139080047754,-0.13328328851280802,30,0.5714285714285714,0.16726234474709978,2.084803726030705,-0.029749882023322072,5,0.504,-1000000000.0,0
BBreak_n32_k1.75_h10,BBreak,"{""n"": 32, ""k"": 1.75, ""h"": 10}",-0.07143299004983394,-0.16185626619134688,-0.12167242868656636,26,0.4007936507936508,0.12768142060229315,1.7591059855674536,-0.026924569174731072,5,0.44,-1000000000.0,0
BBreak_n17_k1.43_h8,BBreak,"{""n"": 17, ""k"": 1.43, ""h"": 8}",0.051160745440262945,0.19964436400536817,-0.11786010207569064,44,0.5092592592592593,0.05293446016817538,0.6278031043304017,-0.09303625772353119,15,0.576,-8.549749674805502,1
BBreak_n28_k1.07_h10,BBreak,"{""n"": 28, ""k"": 1.07, ""h"": 10}",0.13630881512138138,0.3914670159607973,-0.1364839946568146,30,0.5542328042328042,0.08303749535755989,0.9881742302572372,-0.06530945112848041,11,0.568,-3.7817453892307253,1
BBreak_n33_k0.66_h5,BBreak,"{""n"": 33, ""k"": 0.66, ""h"": 5}",0.12484597330034264,0.3598775759793737,-0.13335532202050926,38,0.5767195767195767,0.12101949917647903,1.5141458006534032,-0.06029780185010736,11,0.516,-1.59745693369579,1
