name,family,params,trainReturn,trainSharpe,trainMDD,trainTrades,trainExposure,testReturn,testSharpe,testMDD,testTrades,testExposure,fitness,feasible
BBreak_n29_k0.89_h5,BBreak,"{""n"": 29, ""k"": 0.89, ""h"": 5}",0.15964612348568874,0.45030436700715676,-0.12128925920607936,34,0.5595238095238095,0.07752192354638021,0.9852256358219463,-0.05939687473779032,13,0.492,-1000000000.0,0
BBreak_n36_k0.64_h4,BBreak,"{""n"": 36, ""k"": 0.64, ""h"": 4}",0.20460493072095498,0.550804768244252,-0.10751783111997582,38,0.5714285714285714,0.16421479734105437,2.0557246595346053,-0.03105638203944394,7,0.5,-1000000000.0,0
BBreak_n41_k0.44_h6,BBreak,"{""n"": 41, ""k"": 0.44, ""h"": 6}",0.1591770627494309,0.44052821348324994,-0.19684855335069162,36,0.6097883597883598,0.14750025601619576,1.7603134422987035,-0.05931262428681461,7,0.56,-1000000000.0,0
BBreak_n17_k1.12_h7,BBreak,"{""n"": 17, ""k"": 1.12, ""h"": 7}",0.1269797818381404,0.3818338497579909,-0.1356857108752627,48,0.5370370370370371,0.08561860832586854,0.9846088494808196,-0.07170908869348036,15,0.58,-4.8618135659995385,1
BBreak_n15_k1.33_h5,BBreak,"{""n"": 15, ""k"": 1.33, ""h"": 5}",0.07583596799130721,0.2641795536396528,-0.1295583854668365,50,0.5,0.09067997370312297,1.054193131813611,-0.05852853230167154,15,0.564,-3.986251513803908,1
BBreak_n25_k0.68_h7,BBreak,"{""n"": 25, ""k"": 0.68, ""h"": 7}",0.04882887461187613,0.18709748148046218,-0.14166282265346275,46,0.5753968253968254,0.10796836771088625,1.291067822877114,-0.06263799368097445,11,0.572,-3.5443849817814597,1
BBreak_n24_k0.4_h8,BBreak,"{""n"": 24, ""k"": 0.4, ""h"": 8}",0.08161802433659338,0.26133263413492686,-0.17525164674303417,50,0.6164021164021164,0.05333246516193202,0.6403184432162137,-0.08536974217419102,15,0.608,-8.815162442103059,1
BBreak_n31_k1.1_h9,BBreak,"{""n"": 31, ""k"": 1.1, ""h"": 9}",0.16556118602883463,0.4552269076275907,-0.1243719335579595,32,0.5476190476190477,0.09227904463259784,1.1088436555068613,-0.06531031761313222,9,0.544,-2.60868229799867,1
BBreak_n36_k0.89_h3,BBreak,"{""n"": 36, ""k"": 0.89, ""h"": 3}",0.14737533449756768,0.43775239423491963,-0.12128925920607869,38,0.5370370370370371,0.14250377267407677,1.8577558131456042,-0.033806227749903495,7,0.46,-1000000000.0,0
BBreak_n36_k0.75_h3,BBreak,"{""n"": 36, ""k"": 0.75, ""h"": 3}",0.1492084607500741,0.4343715257599146,-0.12629930219531427,38,0.548941798941799,0.16377147693652594,2.0506122636368374,-0.03105638203944383,7,0.496,-1000000000.0,0
BBreak_n51_k0.9_h8,BBreak,"{""n"": 51, ""k"": 0.9, ""h"": 8}",0.09212557713459946,0.3102806557730871,-0.1862239851998252,24,0.5568783068783069,0.12909371242678525,1.682911552368024,-0.04060711262806116,3,0.496,-1000000000.0,0
BBreak_n23_k0.81_h6,BBreak,"{""n"": 23, ""k"": 0.81, ""h"": 6}",0.14556637811883655,0.4169970521457218,-0.12378636712159363,48,0.5648148148148148,0.10240159087114153,1.222350409031397,-0.06604354345215635,11,0.552,-2.748171918884345,1
BBreak_n41_k0.4_h4,BBreak,"{""n"": 41, ""k"": 0.4, ""h"": 4}",0.13373263822046622,0.38139417783105756,-0.21731994052525871,40,0.6097883597883598,0.13930970544892363,1.673470644708649,-0.06602699971146397,7,0.548,-1000000000.0,0
BBreak_n24_k0.78_h8,BBreak,"{""n"": 24, ""k"": 0.78, ""h"": 8}",0.18618683402982117,0.5112788812429676,-0.12048145716229319,44,0.5621693121693122,0.09444294727165214,1.1318657922517643,-0.06489283201838969,11,0.568,-2.5065252963069695,1
BBreak_n13_k1.4_h6,BBreak,"{""n"": 13, ""k"": 1.4, ""h"": 6}",0.004224221042203213,0.06994674824441403,-0.15952782583468617,54,0.47883597883597884,0.11504095221441712,1.4172679613494574,-0.05433557666782074,15,0.52,-3.7894329181065025,1
BBreak_n6_k1.19_h7,BBreak,"{""n"": 6, ""k"": 1.19, ""h"": 7}",-0.22679834285040545,-0.35562959756887896,-0.3101651126325754,96,0.6031746031746031,0.05933053194866433,0.6039217909019837,-0.09649718550662478,30,0.676,-17.34576423846767,1
BBreak_n26_k0.67_h6,BBreak,"{""n"": 26, ""k"": 0.67, ""h"": 6}",0.02100927734749236,0.11888734476337189,-0.18343469469502272,42,0.5753968253968254,0.14985760916204027,1.705444649971791,-0.04397698826286156,11,0.576,-1.1225448482649587,1
BBreak_n13_k0.71_h6,BBreak,"{""n"": 13, ""k"": 0.71, ""h"": 6}",0.16645430680428852,0.44558506930987357,-0.15891280817425846,62,0.5740740740740741,0.0824257820518306,0.9109799507270817,-0.07689905950835807,21,0.652,-6.244747927636395,1
BBreak_n40_k0.58_h6,BBreak,"{""n"": 40, ""k"": 0.58, ""h"": 6}",0.2710681525601373,0.69721866067187,-0.11886012982827632,30,0.582010582010582,0.1620261118953621,2.004927944390247,-0.03410233592112322,7,0.532,-1000000000.0,0
BBreak_n31_k0.59_h4,BBreak,"{""n"": 31, ""k"": 0.59, ""h"": 4}",0.09506683007009875,0.29367404305515254,-0.15599042522734297,40,0.578042328042328,0.1013841702069973,1.2339217960430084,-0.058615545105045186,15,0.552,-3.62878497016437,1
BBreak_n39_k0.57_h4,BBreak,"{""n"": 39, ""k"": 0.57, ""h"": 4}",0.15094041851693585,0.4310235890724777,-0.15752169896537327,40,0.5846560846560847,0.14636977999800704,1.833859546099293,-0.047116169476922765,7,0.52,-1000000000.0,0
BBreak_n32_k0.43_h6,BBreak,"{""n"": 32, ""k"": 0.43, ""h"": 6}",0.041365680952622386,0.16633456920326922,-0.2083927654713832,38,0.6216931216931217,0.12228639303962008,1.4144108690486232,-0.06027213532956066,13,0.584,-4.182776196660138,1
BBreak_n31_k1.02_h10,BBreak,"{""n"": 31, ""k"": 1.02, ""h"": 10}",0.16158770414693913,0.4420469378470062,-0.14041297623559246,30,0.5582010582010583,0.11132204489475828,1.2949471984754757,-0.06671647306092598,9,0.556,-2.149181544706582,1
BBreak_n20_k1.01_h7,BBreak,"{""n"": 20, ""k"": 1.01, ""h"": 7}",0.12168027360459077,0.3782106921043802,-0.1141711558576064,42,0.533068783068783,0.04419236771955393,0.5278273357432335,-0.09410271353792854,13,0.588,-8.041460970565106,1
BBreak_n12_k1.41_h8,BBreak,"{""n"": 12, ""k"": 1.41, ""h"": 8}",0.004917452109737708,0.0714400295848797,-0.1281882158230463,58,0.48677248677248675,0.08737706570173898,1.0949493250020825,-0.06380720458072309,15,0.52,-5.326714374711502,1
BBreak_n35_k0.78_h6,BBreak,"{""n"": 35, ""k"": 0.78, ""h"": 6}",0.19906445338523282,0.542251457831397,-0.12128925920607925,32,0.5595238095238095,0.16377147693652594,2.0506122636368374,-0.03105638203944383,7,0.496,-1000000000.0,0
BBreak_n39_k0.67_h8,BBreak,"{""n"": 39, ""k"": 0.67, ""h"": 8}",0.2051870415787611,0.5680751769955101,-0.1523759363666376,32,0.5648148148148148,0.16170458696536505,2.0246454501378564,-0.034369593408410615,5,0.504,-1000000000.0,0
BBreak_n38_k0.74_h10,BBreak,"{""n"": 38, ""k"": 0.74, ""h"": 10}",0.1536549932876221,0.4476899158200183,-0.12753897516064228,32,0.5555555555555556,0.16238234572809662,2.0327186104671418,-0.03380622774990316,5,0.5,-1000000000.0,0
BBreak_n25_k0.4_h7,BBreak,"{""n"": 25, ""k"": 0.4, ""h"": 7}",0.12598068335093027,0.3643973382088378,-0.12087502279213957,46,0.5952380952380952,0.10634698653820807,1.272917493890067,-0.06263799368097445,11,0.576,-2.4010264359155444,1
BBreak_n35_k0.62_h7,BBreak,"{""n"": 35, ""k"": 0.62, ""h"": 7}",0.17588499510482714,0.4614485078452995,-0.11616620854945481,36,0.5873015873015873,0.12142803254579615,1.4789332305573455,-0.07020962746137172,9,0.532,-1.3191630194799706,1
