timestamp,equity
2020-01-02,1.0
2020-01-03,0.9995
2020-01-06,1.0028114540802084
2020-01-07,1.0023100483531684
2020-01-08,1.0071480663111312
2020-01-09,1.0071480663111312
2020-01-10,1.0071480663111312
2020-01-13,1.0071480663111312
2020-01-14,1.0071480663111312
2020-01-15,1.0071480663111312
2020-01-16,1.0071480663111312
2020-01-17,1.0071480663111312
2020-01-21,1.0071480663111312
2020-01-22,1.0071480663111312
2020-01-23,1.0071480663111312
2020-01-24,1.0071480663111312
2020-01-27,1.0066444922779756
2020-01-28,1.0166846586451532
2020-01-29,1.0166846586451532
2020-01-30,1.0166846586451532
2020-01-31,1.0161763163158306
2020-02-03,1.0232132101776799
2020-02-04,1.0232132101776799
2020-02-05,1.0232132101776799
2020-02-06,1.0232132101776799
2020-02-07,1.0232132101776799
2020-02-10,1.0232132101776799
2020-02-11,1.0232132101776799
2020-02-12,1.0232132101776799
2020-02-13,1.0232132101776799
2020-02-14,1.0232132101776799
2020-02-18,1.0232132101776799
2020-02-19,1.0232132101776799
2020-02-20,1.0232132101776799
2020-02-21,1.0232132101776799
2020-02-24,1.022701603572591
2020-02-25,0.9912157512833947
2020-02-26,0.990720143407753
2020-02-27,0.9457520876093355
2020-02-28,0.9452792115655309
2020-03-02,0.9857228897827534
2020-03-03,0.985230028337862
2020-03-04,1.0261289206383246
2020-03-05,1.0261289206383246
2020-03-06,1.0256158561780055
2020-03-09,0.945048103683099
2020-03-10,0.945048103683099
2020-03-11,0.9445755796312575
2020-03-12,0.8537741206399626
2020-03-13,0.8537741206399626
2020-03-16,0.8533472335796427
2020-03-17,0.8989715136902616
2020-03-18,0.8985220279334165
2020-03-19,0.8999811715491536
2020-03-20,0.899531180963379
2020-03-23,0.8760935382752949
2020-03-24,0.8760935382752949
2020-03-25,0.8760935382752949
2020-03-26,0.8760935382752949
2020-03-27,0.8760935382752949
2020-03-30,0.8760935382752949
2020-03-31,0.8760935382752949
2020-04-01,0.8760935382752949
2020-04-02,0.8760935382752949
2020-04-03,0.8760935382752949
2020-04-06,0.8760935382752949
2020-04-07,0.8760935382752949
2020-04-08,0.8760935382752949
2020-04-09,0.8760935382752949
2020-04-13,0.8760935382752949
2020-04-14,0.8760935382752949
2020-04-15,0.8760935382752949
2020-04-16,0.8760935382752949
2020-04-17,0.8760935382752949
2020-04-20,0.8760935382752949
2020-04-21,0.8760935382752949
2020-04-22,0.8760935382752949
2020-04-23,0.8760935382752949
2020-04-24,0.8760935382752949
2020-04-27,0.8760935382752949
2020-04-28,0.8760935382752949
2020-04-29,0.8760935382752949
2020-04-30,0.8760935382752949
2020-05-01,0.8760935382752949
2020-05-04,0.8760935382752949
2020-05-05,0.8760935382752949
2020-05-06,0.8760935382752949
2020-05-07,0.8760935382752949
2020-05-08,0.8760935382752949
2020-05-11,0.8760935382752949
2020-05-12,0.8760935382752949
2020-05-13,0.8756554915061573
2020-05-14,0.8856916819666278
2020-05-15,0.8856916819666278
2020-05-18,0.8856916819666278
2020-05-19,0.8856916819666278
2020-05-20,0.8856916819666278
2020-05-21,0.8856916819666278
2020-05-22,0.8856916819666278
2020-05-26,0.8856916819666278
2020-05-27,0.8856916819666278
2020-05-28,0.8856916819666278
2020-05-29,0.8856916819666278
2020-06-01,0.8856916819666278
2020-06-02,0.8856916819666278
2020-06-03,0.8856916819666278
2020-06-04,0.8856916819666278
2020-06-05,0.8856916819666278
2020-06-08,0.8856916819666278
2020-06-09,0.8856916819666278
2020-06-10,0.8856916819666278
2020-06-11,0.8852488361256445
2020-06-12,0.895402340785614
2020-06-15,0.895402340785614
2020-06-16,0.895402340785614
2020-06-17,0.895402340785614
2020-06-18,0.895402340785614
2020-06-19,0.895402340785614
2020-06-22,0.895402340785614
2020-06-23,0.895402340785614
2020-06-24,0.8949546396152213
2020-06-25,0.9040967356095084
2020-06-26,0.9036446872417038
2020-06-29,0.9164675875583079
2020-06-30,0.9164675875583079
2020-07-01,0.9164675875583079
2020-07-02,0.9164675875583079
2020-07-06,0.9164675875583079
2020-07-07,0.9164675875583079
2020-07-08,0.9164675875583079
2020-07-09,0.9164675875583079
2020-07-10,0.9164675875583079
2020-07-13,0.9164675875583079
2020-07-14,0.9164675875583079
2020-07-15,0.9164675875583079
2020-07-16,0.9164675875583079
2020-07-17,0.9164675875583079
2020-07-20,0.9164675875583079
2020-07-21,0.9164675875583079
2020-07-22,0.9164675875583079
2020-07-23,0.9164675875583079
2020-07-24,0.9164675875583079
2020-07-27,0.9164675875583079
2020-07-28,0.9164675875583079
2020-07-29,0.9164675875583079
2020-07-30,0.9164675875583079
2020-07-31,0.9164675875583079
2020-08-03,0.9164675875583079
2020-08-04,0.9164675875583079
2020-08-05,0.9164675875583079
2020-08-06,0.9164675875583079
2020-08-07,0.9164675875583079
2020-08-10,0.9164675875583079
2020-08-11,0.9164675875583079
2020-08-12,0.9164675875583079
2020-08-13,0.9164675875583079
2020-08-14,0.9164675875583079
2020-08-17,0.9164675875583079
2020-08-18,0.9164675875583079
2020-08-19,0.9164675875583079
2020-08-20,0.9164675875583079
2020-08-21,0.9164675875583079
2020-08-24,0.9164675875583079
2020-08-25,0.9164675875583079
2020-08-26,0.9164675875583079
2020-08-27,0.9164675875583079
2020-08-28,0.9164675875583079
2020-08-31,0.9164675875583079
2020-09-01,0.9164675875583079
2020-09-02,0.9164675875583079
2020-09-03,0.9164675875583079
2020-09-04,0.9164675875583079
2020-09-08,0.9160093537645289
2020-09-09,0.9336310221976877
2020-09-10,0.9331642066865888
2020-09-11,0.9331725073176166
2020-09-14,0.9331725073176166
2020-09-15,0.9331725073176166
2020-09-16,0.9331725073176166
2020-09-17,0.9331725073176166
2020-09-18,0.9327059210639578
2020-09-21,0.9218641209217517
2020-09-22,0.9218641209217517
2020-09-23,0.9214031888612909
2020-09-24,0.9233972682582114
2020-09-25,0.9233972682582114
2020-09-28,0.9233972682582114
2020-09-29,0.9233972682582114
2020-09-30,0.9233972682582114
2020-10-01,0.9233972682582114
2020-10-02,0.9233972682582114
2020-10-05,0.9233972682582114
2020-10-06,0.9233972682582114
2020-10-07,0.9233972682582114
2020-10-08,0.9233972682582114
2020-10-09,0.9233972682582114
2020-10-12,0.9233972682582114
2020-10-13,0.9233972682582114
2020-10-14,0.9233972682582114
2020-10-15,0.9233972682582114
2020-10-16,0.9233972682582114
2020-10-19,0.9233972682582114
2020-10-20,0.9233972682582114
2020-10-21,0.9233972682582114
2020-10-22,0.9233972682582114
2020-10-23,0.9233972682582114
2020-10-26,0.9229355696240824
2020-10-27,0.9192940001888037
2020-10-28,0.9188343531887093
2020-10-29,0.9277088146246179
2020-10-30,0.9272449602173056
2020-11-02,0.9371690994084106
2020-11-03,0.9371690994084106
2020-11-04,0.9371690994084106
2020-11-05,0.9371690994084106
2020-11-06,0.9371690994084106
2020-11-09,0.9371690994084106
2020-11-10,0.9371690994084106
2020-11-11,0.9371690994084106
2020-11-12,0.9371690994084106
2020-11-13,0.9371690994084106
2020-11-16,0.9371690994084106
2020-11-17,0.9371690994084106
2020-11-18,0.9371690994084106
2020-11-19,0.9371690994084106
2020-11-20,0.9371690994084106
2020-11-23,0.9371690994084106
2020-11-24,0.9371690994084106
2020-11-25,0.9371690994084106
2020-11-27,0.9371690994084106
2020-11-30,0.9371690994084106
2020-12-01,0.9371690994084106
2020-12-02,0.9371690994084106
2020-12-03,0.9371690994084106
2020-12-04,0.9371690994084106
2020-12-07,0.9371690994084106
2020-12-08,0.9371690994084106
2020-12-09,0.9371690994084106
2020-12-10,0.9371690994084106
2020-12-11,0.9371690994084106
2020-12-14,0.9371690994084106
2020-12-15,0.9371690994084106
2020-12-16,0.9371690994084106
2020-12-17,0.9371690994084106
2020-12-18,0.9371690994084106
2020-12-21,0.9371690994084106
2020-12-22,0.9371690994084106
2020-12-23,0.9371690994084106
2020-12-24,0.9371690994084106
2020-12-28,0.9371690994084106
2020-12-29,0.9371690994084106
2020-12-30,0.9371690994084106
2020-12-31,0.9371690994084106
2021-01-04,0.9371690994084106
2021-01-05,0.9371690994084106
2021-01-06,0.9371690994084106
2021-01-07,0.9371690994084106
2021-01-08,0.9371690994084106
2021-01-11,0.9371690994084106
2021-01-12,0.9371690994084106
2021-01-13,0.9371690994084106
2021-01-14,0.9371690994084106
2021-01-15,0.9371690994084106
2021-01-19,0.9371690994084106
2021-01-20,0.9371690994084106
2021-01-21,0.9371690994084106
2021-01-22,0.9371690994084106
2021-01-25,0.9371690994084106
2021-01-26,0.9371690994084106
