timestamp,equity
2022-01-03,1.0
2022-01-04,1.0
2022-01-05,1.0
2022-01-06,1.0
2022-01-07,1.0
2022-01-10,1.0
2022-01-11,1.0
2022-01-12,1.0
2022-01-13,1.0
2022-01-14,1.0
2022-01-18,1.0
2022-01-19,1.0
2022-01-20,1.0
2022-01-21,1.0
2022-01-24,1.0
2022-01-25,1.0
2022-01-26,1.0
2022-01-27,1.0
2022-01-28,1.0
2022-01-31,1.0
2022-02-01,1.0
2022-02-02,1.0
2022-02-03,1.0
2022-02-04,1.0
2022-02-07,1.0
2022-02-08,1.0
2022-02-09,1.0
2022-02-10,1.0
2022-02-11,1.0
2022-02-14,1.0
2022-02-15,1.0
2022-02-16,1.0
2022-02-17,1.0
2022-02-18,1.0
2022-02-22,1.0
2022-02-23,1.0
2022-02-24,1.0
2022-02-25,1.0
2022-02-28,1.0
2022-03-01,1.0
2022-03-02,1.0
2022-03-03,1.0
2022-03-04,1.0
2022-03-07,1.0
2022-03-08,1.0
2022-03-09,1.0
2022-03-10,1.0
2022-03-11,1.0
2022-03-14,1.0
2022-03-15,1.0
2022-03-16,1.0
2022-03-17,1.0
2022-03-18,1.0
2022-03-21,1.0
2022-03-22,0.9995
2022-03-23,0.9866280388798685
2022-03-24,1.0015008229720412
2022-03-25,1.006391723570364
2022-03-28,1.0135502235370004
2022-03-29,1.0260887141617918
2022-03-30,1.019752774750328
2022-03-31,1.0040574301029828
2022-04-01,1.0069030449965526
2022-04-04,1.0155288151426858
2022-04-05,1.002701316755266
2022-04-06,0.9926749705287041
2022-04-07,0.9976770279588071
2022-04-08,0.9950092639960855
2022-04-11,0.9775132675993685
2022-04-12,0.9775132675993685
2022-04-13,0.9775132675993685
2022-04-14,0.9775132675993685
2022-04-18,0.9775132675993685
2022-04-19,0.9775132675993685
2022-04-20,0.9775132675993685
2022-04-21,0.9775132675993685
2022-04-22,0.9775132675993685
2022-04-25,0.9775132675993685
2022-04-26,0.9775132675993685
2022-04-27,0.9775132675993685
2022-04-28,0.9775132675993685
2022-04-29,0.9775132675993685
2022-05-02,0.9775132675993685
2022-05-03,0.9775132675993685
2022-05-04,0.9775132675993685
2022-05-05,0.9775132675993685
2022-05-06,0.9775132675993685
2022-05-09,0.9775132675993685
2022-05-10,0.9775132675993685
2022-05-11,0.9775132675993685
2022-05-12,0.9775132675993685
2022-05-13,0.9775132675993685
2022-05-16,0.9775132675993685
2022-05-17,0.9775132675993685
2022-05-18,0.9775132675993685
2022-05-19,0.9775132675993685
2022-05-20,0.9775132675993685
2022-05-23,0.9775132675993685
2022-05-24,0.9775132675993685
2022-05-25,0.9775132675993685
2022-05-26,0.9775132675993685
2022-05-27,0.9775132675993685
2022-05-31,0.9775132675993685
2022-06-01,0.9775132675993685
2022-06-02,0.9775132675993685
2022-06-03,0.9775132675993685
2022-06-06,0.9775132675993685
2022-06-07,0.9775132675993685
2022-06-08,0.9775132675993685
2022-06-09,0.9775132675993685
2022-06-10,0.9775132675993685
2022-06-13,0.9775132675993685
2022-06-14,0.9775132675993685
2022-06-15,0.9775132675993685
2022-06-16,0.9775132675993685
2022-06-17,0.9775132675993685
2022-06-21,0.9775132675993685
2022-06-22,0.9775132675993685
2022-06-23,0.9775132675993685
2022-06-24,0.9775132675993685
2022-06-27,0.9775132675993685
2022-06-28,0.9775132675993685
2022-06-29,0.9775132675993685
2022-06-30,0.9775132675993685
2022-07-01,0.9775132675993685
2022-07-05,0.9775132675993685
2022-07-06,0.9775132675993685
2022-07-07,0.9775132675993685
2022-07-08,0.9775132675993685
2022-07-11,0.9775132675993685
2022-07-12,0.9775132675993685
2022-07-13,0.9775132675993685
2022-07-14,0.9775132675993685
2022-07-15,0.9775132675993685
2022-07-18,0.9775132675993685
2022-07-19,0.9770245109655689
2022-07-20,0.9832512458099717
2022-07-21,0.9932638354397717
2022-07-22,0.9840482678700553
2022-07-25,0.9852438009601806
2022-07-26,0.9735873533314584
2022-07-27,0.9988678967997343
2022-07-28,1.0113960873066727
2022-07-29,1.0261409954182188
2022-08-01,1.0231023488141502
2022-08-02,1.0163525682428174
2022-08-03,1.032268102505111
2022-08-04,1.031570708202538
2022-08-05,1.0298272224461051
2022-08-08,1.0286316893559797
2022-08-09,1.0245469512980514
2022-08-10,1.0460665469203076
2022-08-11,1.0460665469203076
2022-08-12,1.0637753808177894
2022-08-15,1.0681590021482492
2022-08-16,1.0702511850559686
2022-08-17,1.062654568545797
2022-08-18,1.065743029028621
2022-08-19,1.0514215388864943
2022-08-22,1.0295283391735737
2022-08-23,1.0265241264131948
2022-08-24,1.0265241264131948
2022-08-25,1.0265241264131948
2022-08-26,1.0265241264131948
2022-08-29,1.0265241264131948
2022-08-30,1.0265241264131948
2022-08-31,1.0265241264131948
2022-09-01,1.0265241264131948
2022-09-02,1.0265241264131948
2022-09-06,1.0265241264131948
2022-09-07,1.0265241264131948
2022-09-08,1.0265241264131948
2022-09-09,1.0265241264131948
2022-09-12,1.0265241264131948
2022-09-13,1.0265241264131948
2022-09-14,1.0265241264131948
2022-09-15,1.0265241264131948
2022-09-16,1.0265241264131948
2022-09-19,1.0265241264131948
2022-09-20,1.0265241264131948
2022-09-21,1.0265241264131948
2022-09-22,1.0265241264131948
2022-09-23,1.0265241264131948
2022-09-26,1.0265241264131948
2022-09-27,1.0265241264131948
2022-09-28,1.0265241264131948
2022-09-29,1.0265241264131948
2022-09-30,1.0265241264131948
2022-10-03,1.0265241264131948
2022-10-04,1.0265241264131948
2022-10-05,1.0265241264131948
2022-10-06,1.0265241264131948
2022-10-07,1.0265241264131948
2022-10-10,1.0265241264131948
2022-10-11,1.0265241264131948
2022-10-12,1.0265241264131948
2022-10-13,1.0265241264131948
2022-10-14,1.0265241264131948
2022-10-17,1.0265241264131948
2022-10-18,1.0265241264131948
2022-10-19,1.0265241264131948
2022-10-20,1.0265241264131948
2022-10-21,1.0265241264131948
2022-10-24,1.0260108643499883
2022-10-25,1.042394757847276
2022-10-26,1.034541321294857
2022-10-27,1.029016834892466
2022-10-28,1.0534978922834546
2022-10-31,1.0458881830723175
2022-11-01,1.041311525219356
2022-11-02,1.0151785380707896
2022-11-03,1.0042229805397573
2022-11-04,1.0042229805397573
2022-11-07,1.0042229805397573
2022-11-08,1.0042229805397573
2022-11-09,1.0042229805397573
2022-11-10,1.0037208690494874
2022-11-11,1.0134353632595487
2022-11-14,1.0048143854134475
2022-11-15,1.0133845020333183
2022-11-16,1.0056535956462538
2022-11-17,1.0025764914592972
2022-11-18,1.0071285712069435
2022-11-21,1.0034665629183341
2022-11-22,1.0169702184825813
2022-11-23,1.0233787329876478
2022-11-25,1.0231498574696096
2022-11-28,1.0068234038495592
2022-11-29,1.0050941221577159
2022-11-30,1.0367552354863183
2022-12-01,1.035992317092858
2022-12-02,1.0347970782764369
2022-12-05,1.0161818694760054
2022-12-06,1.0015338363215676
2022-12-07,0.9993300702502184
2022-12-08,0.9993300702502184
2022-12-09,0.9993300702502184
2022-12-12,0.9993300702502184
2022-12-13,0.9993300702502184
2022-12-14,0.9993300702502184
2022-12-15,0.9993300702502184
2022-12-16,0.9993300702502184
2022-12-19,0.9993300702502184
2022-12-20,0.9993300702502184
2022-12-21,0.9993300702502184
2022-12-22,0.9993300702502184
2022-12-23,0.9993300702502184
2022-12-27,0.9993300702502184
2022-12-28,0.9993300702502184
2022-12-29,0.9993300702502184
2022-12-30,0.9993300702502184
