timestamp,position,price,equity
2022-01-03,0,477.71,1.0
2022-01-04,0,477.55,1.0
2022-01-05,0,468.38,1.0
2022-01-06,0,467.94,1.0
2022-01-07,0,466.09,1.0
2022-01-10,0,465.51,1.0
2022-01-11,0,469.75,1.0
2022-01-12,0,471.02,1.0
2022-01-13,0,464.53,1.0
2022-01-14,0,464.72,1.0
2022-01-18,0,456.49,1.0
2022-01-19,0,451.75,1.0
2022-01-20,0,446.75,1.0
2022-01-21,0,437.98,1.0
2022-01-24,0,439.84,1.0
2022-01-25,0,434.47,1.0
2022-01-26,0,433.38,1.0
2022-01-27,0,431.24,1.0
2022-01-28,0,441.95,1.0
2022-01-31,0,449.91,1.0
2022-02-01,0,452.95,1.0
2022-02-02,0,457.35,1.0
2022-02-03,0,446.6,1.0
2022-02-04,0,448.7,1.0
2022-02-07,0,447.26,1.0
2022-02-08,0,450.94,1.0
2022-02-09,0,457.54,1.0
2022-02-10,0,449.32,1.0
2022-02-11,0,440.46,1.0
2022-02-14,0,439.02,1.0
2022-02-15,0,446.1,1.0
2022-02-16,0,446.6,1.0
2022-02-17,0,437.06,1.0
2022-02-18,0,434.23,1.0
2022-02-22,0,429.57,1.0
2022-02-23,0,421.95,1.0
2022-02-24,0,428.3,1.0
2022-02-25,0,437.75,1.0
2022-02-28,0,436.63,1.0
2022-03-01,0,429.98,1.0
2022-03-02,0,437.89,1.0
2022-03-03,0,435.71,1.0
2022-03-04,0,432.17,1.0
2022-03-07,0,419.43,1.0
2022-03-08,0,416.25,1.0
2022-03-09,0,427.41,1.0
2022-03-10,0,425.48,1.0
2022-03-11,0,420.07,1.0
2022-03-14,0,417.0,1.0
2022-03-15,0,426.17,1.0
2022-03-16,0,435.62,1.0
2022-03-17,0,441.07,1.0
2022-03-18,0,444.52,1.0
2022-03-21,0,444.39,1.0
2022-03-22,1,449.59,0.9995
2022-03-23,1,443.8,0.9866280388798685
2022-03-24,1,450.49,1.0015008229720412
2022-03-25,1,452.69,1.006391723570364
2022-03-28,1,455.91,1.0135502235370004
2022-03-29,1,461.55,1.0260887141617918
2022-03-30,1,458.7,1.019752774750328
2022-03-31,1,451.64,1.0040574301029828
2022-04-01,1,452.92,1.0069030449965526
2022-04-04,1,456.8,1.0155288151426858
2022-04-05,1,451.03,1.002701316755266
2022-04-06,1,446.52,0.9926749705287041
2022-04-07,1,448.77,0.9976770279588071
2022-04-08,1,447.57,0.9950092639960855
2022-04-11,0,439.92,0.9775132675993685
2022-04-12,0,438.29,0.9775132675993685
2022-04-13,0,443.31,0.9775132675993685
2022-04-14,0,437.79,0.9775132675993685
2022-04-18,0,437.97,0.9775132675993685
2022-04-19,0,445.04,0.9775132675993685
2022-04-20,0,444.71,0.9775132675993685
2022-04-21,0,438.06,0.9775132675993685
2022-04-22,0,426.04,0.9775132675993685
2022-04-25,0,428.51,0.9775132675993685
2022-04-26,0,416.1,0.9775132675993685
2022-04-27,0,417.27,0.9775132675993685
2022-04-28,0,427.81,0.9775132675993685
2022-04-29,0,412.0,0.9775132675993685
2022-05-02,0,414.48,0.9775132675993685
2022-05-03,0,416.38,0.9775132675993685
2022-05-04,0,429.06,0.9775132675993685
2022-05-05,0,413.81,0.9775132675993685
2022-05-06,0,411.34,0.9775132675993685
2022-05-09,0,398.17,0.9775132675993685
2022-05-10,0,399.09,0.9775132675993685
2022-05-11,0,392.75,0.9775132675993685
2022-05-12,0,392.34,0.9775132675993685
2022-05-13,0,401.72,0.9775132675993685
2022-05-16,0,400.09,0.9775132675993685
2022-05-17,0,408.32,0.9775132675993685
2022-05-18,0,391.86,0.9775132675993685
2022-05-19,0,389.46,0.9775132675993685
2022-05-20,0,389.63,0.9775132675993685
2022-05-23,0,396.92,0.9775132675993685
2022-05-24,0,393.89,0.9775132675993685
2022-05-25,0,397.37,0.9775132675993685
2022-05-26,0,405.31,0.9775132675993685
2022-05-27,0,415.26,0.9775132675993685
2022-05-31,0,412.93,0.9775132675993685
2022-06-01,0,409.59,0.9775132675993685
2022-06-02,0,417.39,0.9775132675993685
2022-06-03,0,410.54,0.9775132675993685
2022-06-06,0,411.79,0.9775132675993685
2022-06-07,0,415.74,0.9775132675993685
2022-06-08,0,411.22,0.9775132675993685
2022-06-09,0,401.44,0.9775132675993685
2022-06-10,0,389.8,0.9775132675993685
2022-06-13,0,375.0,0.9775132675993685
2022-06-14,0,373.87,0.9775132675993685
2022-06-15,0,379.2,0.9775132675993685
2022-06-16,0,366.65,0.9775132675993685
2022-06-17,0,365.86,0.9775132675993685
2022-06-21,0,375.07,0.9775132675993685
2022-06-22,0,374.39,0.9775132675993685
2022-06-23,0,378.06,0.9775132675993685
2022-06-24,0,390.08,0.9775132675993685
2022-06-27,0,388.59,0.9775132675993685
2022-06-28,0,380.65,0.9775132675993685
2022-06-29,0,380.34,0.9775132675993685
2022-06-30,0,377.25,0.9775132675993685
2022-07-01,0,381.24,0.9775132675993685
2022-07-05,0,381.96,0.9775132675993685
2022-07-06,0,383.25,0.9775132675993685
2022-07-07,0,388.99,0.9775132675993685
2022-07-08,0,388.67,0.9775132675993685
2022-07-11,0,384.23,0.9775132675993685
2022-07-12,0,380.83,0.9775132675993685
2022-07-13,0,378.83,0.9775132675993685
2022-07-14,0,377.91,0.9775132675993685
2022-07-15,0,385.13,0.9775132675993685
2022-07-18,0,381.95,0.9775132675993685
2022-07-19,1,392.27,0.9770245109655689
2022-07-20,1,394.77,0.9832512458099717
2022-07-21,1,398.79,0.9932638354397717
2022-07-22,1,395.09,0.9840482678700553
2022-07-25,1,395.57,0.9852438009601806
2022-07-26,1,390.89,0.9735873533314584
2022-07-27,1,401.04,0.9988678967997343
2022-07-28,1,406.07,1.0113960873066727
2022-07-29,1,411.99,1.0261409954182188
2022-08-01,1,410.77,1.0231023488141502
2022-08-02,1,408.06,1.0163525682428174
2022-08-03,1,414.45,1.032268102505111
2022-08-04,1,414.17,1.031570708202538
