timestamp,equity
2020-01-02,1.0
2020-01-03,1.0
2020-01-06,1.0
2020-01-07,1.0
2020-01-08,1.0
2020-01-09,1.0
2020-01-10,1.0
2020-01-13,1.0
2020-01-14,1.0
2020-01-15,1.0
2020-01-16,1.0
2020-01-17,1.0
2020-01-21,1.0
2020-01-22,1.0
2020-01-23,1.0
2020-01-24,1.0
2020-01-27,1.0
2020-01-28,1.0
2020-01-29,1.0
2020-01-30,1.0
2020-01-31,1.0
2020-02-03,1.0
2020-02-04,1.0
2020-02-05,0.9995
2020-02-06,1.002863095595746
2020-02-07,0.9975181758096497
2020-02-10,1.0049650303430873
2020-02-11,1.0067066334194559
2020-02-12,1.013192603496966
2020-02-13,1.0121116084840478
2020-02-14,1.0137331010034252
2020-02-18,1.0111206963888726
2020-02-19,1.0159551463077572
2020-02-20,1.0117813044523225
2020-02-21,1.000861032776543
2020-02-24,1.000861032776543
2020-02-25,1.000861032776543
2020-02-26,1.000861032776543
2020-02-27,1.000861032776543
2020-02-28,1.000861032776543
2020-03-02,1.000861032776543
2020-03-03,1.000861032776543
2020-03-04,1.000861032776543
2020-03-05,1.000861032776543
2020-03-06,1.000861032776543
2020-03-09,1.000861032776543
2020-03-10,1.000861032776543
2020-03-11,1.000861032776543
2020-03-12,1.000861032776543
2020-03-13,1.000861032776543
2020-03-16,1.000861032776543
2020-03-17,1.000861032776543
2020-03-18,1.000861032776543
2020-03-19,1.000861032776543
2020-03-20,1.000861032776543
2020-03-23,1.000861032776543
2020-03-24,1.000861032776543
2020-03-25,1.000861032776543
2020-03-26,1.000861032776543
2020-03-27,1.000861032776543
2020-03-30,1.0003606022601548
2020-03-31,0.985449819348576
2020-04-01,0.941099798380803
2020-04-02,0.9628160155443333
2020-04-03,0.9488992848268597
2020-04-06,1.0126333235796852
2020-04-07,1.0136656085504867
2020-04-08,1.0476927798102436
2020-04-09,1.063635847692624
2020-04-13,1.0539247224117496
2020-04-14,1.085007969865887
2020-04-15,1.0619536055179841
2020-04-16,1.067076797595296
2020-04-17,1.095904311224348
2020-04-20,1.0765967589926884
