timestamp,equity,bh_equity
2020-01-02,1.0,1.0
2020-01-03,1.0,0.9903102614139098
2020-01-06,1.0,0.9981434647897784
2020-01-07,1.0,0.9934966259191569
2020-01-08,1.0,1.0094628287270633
2020-01-09,1.0,1.0309408782924276
2020-01-10,1.0,1.0332044760376313
2020-01-13,1.0,1.055323374053339
2020-01-14,1.0,1.0410528067374352
2020-01-15,1.0,1.0365668675850328
2020-01-16,1.0,1.0495626140565844
2020-01-17,0.9995,1.0612051526415747
2020-01-21,0.9927206729068367,1.0540072968709817
2020-01-22,0.9962579947049698,1.057762998840697
2020-01-23,1.0010439354021876,1.062844404471637
2020-01-24,0.9981607137534713,1.0597831841916714
2020-01-27,0.9688388935901107,1.0286511515331542
2020-01-28,0.9962320897485574,1.0577354946153603
2020-01-29,1.017075217678092,1.0798653943212027
2020-01-30,1.0155947494191149,1.078293527843215
2020-01-31,0.9706250403347559,1.0305475678701141
2020-02-03,0.9679322201156719,1.0276885036463728
2020-02-04,0.9998820981070853,1.0616108399652897
2020-02-05,1.0079877589685708,1.0702169120731173
2020-02-06,1.0198211430578217,1.082780842206884
2020-02-07,1.0059594008814683,1.0680633312292602
2020-02-10,1.0107220271179147,1.0731199830573972
2020-02-11,1.0046693340521233,1.0666936208074966
2020-02-12,1.028486350977818,1.0919810055819825
2020-02-13,1.02116042930435,1.0842028106567871
2020-02-14,1.0214168883728343,1.0844751024876198
2020-02-18,1.0022263936902185,1.064632179118517
2020-02-19,1.0022263936902185,1.0800304196732224
2020-02-20,1.0022263936902185,1.0689833475667698
2020-02-21,1.0022263936902185,1.04475212504521
2020-02-24,1.0022263936902185,0.9951345025379525
2020-02-25,1.0022263936902185,0.9614033205851249
2020-02-26,1.0022263936902185,0.9766750417032817
2020-02-27,1.0022263936902185,0.9128294834293919
2020-02-28,1.0022263936902185,0.9122862749789937
2020-03-02,1.0022263936902185,0.9971945690156652
2020-03-03,1.0022263936902185,0.9655633346672884
2020-03-04,1.0022263936902185,1.0103553408392365
2020-03-05,1.0022263936902185,0.977542800012652
2020-03-06,1.0022263936902185,0.9645718073439032
2020-03-09,1.0022263936902185,0.88827371104886
