name,family,params,trainReturn,trainSharpe,trainMDD,trainTrades,trainExposure,testReturn,testSharpe,testMDD,testTrades,testExposure,fitness,feasible
BBreak_n6_k0.74_h9,BBreak,"{""n"": 6, ""k"": 0.74, ""h"": 9}",-0.09691095645992487,0.0439593703912427,-0.39938457276627526,90,0.7076719576719577,0.305754650080873,1.7293856926850817,-0.11004830173426694,30,0.708,-8.004369203395353,1
BBreak_n21_k0.93_h13,BBreak,"{""n"": 21, ""k"": 0.93, ""h"": 13}",0.7870868406896612,0.9885679739014752,-0.18094417403061214,30,0.5198412698412699,0.08649871291912214,0.5998097364399827,-0.19555827199905795,12,0.704,-8.727897091673263,1
BBreak_n7_k0.43_h11,BBreak,"{""n"": 7, ""k"": 0.43, ""h"": 11}",0.39574286575262474,0.5184838672728227,-0.33860911687269624,72,0.7156084656084656,0.25389585189518593,1.4000967206553163,-0.1531665440102059,26,0.744,-6.9654213559102764,1
BBreak_n9_k0.83_h6,BBreak,"{""n"": 9, ""k"": 0.83, ""h"": 6}",0.6160332234837969,0.7719947616361527,-0.2231140049711443,74,0.5396825396825397,0.21022295929592838,1.2513262307073658,-0.1394673983363529,28,0.688,-3.3804958142972845,1
BBreak_n6_k1.35_h5,BBreak,"{""n"": 6, ""k"": 1.35, ""h"": 5}",0.20670988251028466,0.4039284082061944,-0.23585749944419476,90,0.4880952380952381,0.06484672875500608,0.4978772086382442,-0.1393088700830516,40,0.556,-15.507994647863576,1
BBreak_n20_k0.73_h9,BBreak,"{""n"": 20, ""k"": 0.73, ""h"": 9}",0.6989481007990703,0.9227319572899605,-0.2123480060115822,38,0.5264550264550265,0.21930569396377986,1.3899011440391111,-0.13001778554125487,14,0.664,0.6547349086409449,1
BBreak_n21_k1.57_h4,BBreak,"{""n"": 21, ""k"": 1.57, ""h"": 4}",0.6009057121285388,0.9070889641291531,-0.179803894890869,30,0.4166666666666667,0.07436848032925525,0.5633665855470371,-0.16415965955282907,12,0.604,-8.585673425054809,1
BBreak_n15_k0.94_h1,BBreak,"{""n"": 15, ""k"": 0.94, ""h"": 1}",0.6445392761709985,0.9061246865673387,-0.16278393809911496,50,0.4695767195767196,0.19982659232685096,1.3321796928501617,-0.08780040328769667,24,0.624,2.583163856829322,1
BBreak_n6_k0.6_h1,BBreak,"{""n"": 6, ""k"": 0.6, ""h"": 1}",0.28743978986856233,0.5056935263960959,-0.23839150712818546,140,0.49603174603174605,0.11552864178064581,0.8658692325429201,-0.12804366094123143,48,0.56,-12.858686097377955,1
BBreak_n14_k0.86_h1,BBreak,"{""n"": 14, ""k"": 0.86, ""h"": 1}",0.6702276161570315,0.9277746696795125,-0.17133681316346705,52,0.47619047619047616,0.19731772862159058,1.3148269425931587,-0.08541048034653109,26,0.628,2.5416948283202645,1
BBreak_n12_k1.11_h15,BBreak,"{""n"": 12, ""k"": 1.11, ""h"": 15}",1.0028640053741134,1.1341037858288283,-0.30413750941841267,40,0.5740740740740741,0.1596749511887221,0.9837541497923332,-0.16991861962861077,18,0.7,-4.394417792007676,1
