timestamp,position,price,equity
2020-01-02,0,72.7161,1.0
2020-01-03,0,72.0115,1.0
2020-01-06,0,72.5811,1.0
2020-01-07,0,72.2432,1.0
2020-01-08,0,73.4042,1.0
2020-01-09,0,74.966,1.0
2020-01-10,0,75.1306,1.0
2020-01-13,0,76.739,1.0
2020-01-14,0,75.7013,1.0
2020-01-15,0,75.3751,1.0
2020-01-16,0,76.3201,1.0
2020-01-17,1,77.1667,0.9995
2020-01-21,1,76.6433,0.9927206729068367
2020-01-22,1,76.9164,0.9962579947049698
2020-01-23,1,77.2859,1.0010439354021876
2020-01-24,1,77.0633,0.9981607137534713
2020-01-27,1,74.7995,0.9688388935901107
2020-01-28,1,76.9144,0.9962320897485574
2020-01-29,1,78.5236,1.017075217678092
2020-01-30,1,78.4093,1.0155947494191149
2020-01-31,1,74.9374,0.9706250403347559
2020-02-03,1,74.7295,0.9679322201156719
2020-02-04,1,77.1962,0.9998820981070853
2020-02-05,1,77.822,1.0079877589685708
2020-02-06,1,78.7356,1.0198211430578217
2020-02-07,1,77.6654,1.0059594008814683
2020-02-10,1,78.0331,1.0107220271179147
2020-02-11,1,77.5658,1.0046693340521233
2020-02-12,1,79.4046,1.028486350977818
2020-02-13,1,78.839,1.02116042930435
2020-02-14,1,78.8588,1.0214168883728343
2020-02-18,0,77.4159,1.0022263936902185
2020-02-19,0,78.5356,1.0022263936902185
2020-02-20,0,77.7323,1.0022263936902185
2020-02-21,0,75.9703,1.0022263936902185
2020-02-24,0,72.3623,1.0022263936902185
2020-02-25,0,69.9095,1.0022263936902185
2020-02-26,0,71.02,1.0022263936902185
2020-02-27,0,66.3774,1.0022263936902185
2020-02-28,0,66.3379,1.0022263936902185
2020-03-02,0,72.5121,1.0022263936902185
2020-03-03,0,70.212,1.0022263936902185
2020-03-04,0,73.4691,1.0022263936902185
2020-03-05,0,71.0831,1.0022263936902185
2020-03-06,0,70.1399,1.0022263936902185
2020-03-09,0,64.5918,1.0022263936902185
2020-03-10,0,69.2462,1.0022263936902185
2020-03-11,0,66.8425,1.0022263936902185
2020-03-12,0,60.2408,1.0022263936902185
2020-03-13,0,67.4575,1.0022263936902185
2020-03-16,0,58.7802,1.0022263936902185
2020-03-17,0,61.3661,1.0022263936902185
2020-03-18,0,59.8614,1.0022263936902185
2020-03-19,0,59.4021,1.0022263936902185
2020-03-20,0,55.6315,1.0022263936902185
2020-03-23,0,54.4507,1.0022263936902185
2020-03-24,0,59.9116,1.0022263936902185
2020-03-25,0,59.5843,1.0022263936902185
2020-03-26,0,62.7172,1.0022263936902185
2020-03-27,0,60.1225,1.0022263936902185
2020-03-30,0,61.8371,1.0022263936902185
2020-03-31,1,61.709,1.0017252804933734
2020-04-01,1,58.4657,0.9490766295312096
2020-04-02,1,59.4393,0.9648811269803396
2020-04-03,1,58.5871,0.9510473217973605
2020-04-06,1,63.6968,1.0339933372203458
2020-04-07,1,62.9579,1.0219987365987744
2020-04-08,1,64.5679,1.0481339470477253
2020-04-09,1,65.0373,1.0557537407028421
2020-04-13,1,66.3125,1.076454126022409
2020-04-14,1,69.6621,1.130828350196202
2020-04-15,1,69.0254,1.1204927672813902
2020-04-16,1,69.5754,1.1294209447639512
2020-04-17,1,68.6291,1.1140596095789557
2020-04-20,1,67.2031,1.0909112803241705
2020-04-21,0,65.1298,1.0567266701759968
2020-04-22,0,67.0023,1.0567266701759968
2020-04-23,0,66.7451,1.0567266701759968
2020-04-24,0,68.6717,1.0567266701759968
2020-04-27,0,68.7209,1.0567266701759968
2020-04-28,0,67.6062,1.0567266701759968
2020-04-29,1,69.8247,1.0561983068409089
2020-04-30,1,71.299,1.0784991998454696
2020-05-01,1,70.1499,1.0611174212715424
2020-05-04,1,71.1423,1.0761288885561697
