name,family,params,trainReturn,trainSharpe,trainMDD,trainTrades,trainExposure,testReturn,testSharpe,testMDD,testTrades,testExposure,fitness,feasible
BBreak_n13_k1.37_h6,BBreak,"{""n"": 13, ""k"": 1.37, ""h"": 6}",0.12700830071067548,0.33319068508779526,-0.19421417610570935,54,0.48412698412698413,0.36343568566415363,2.548459453189508,-0.038567994874080025,15,0.56,8.899478735487193,1
BBreak_n12_k1.14_h6,BBreak,"{""n"": 12, ""k"": 1.14, ""h"": 6}",0.11178437819582299,0.2994323026802593,-0.22911012326232316,64,0.5105820105820106,0.34021620302921685,2.428755538236492,-0.05079791510629639,15,0.568,5.916722781877635,1
BBreak_n13_k1.44_h10,BBreak,"{""n"": 13, ""k"": 1.44, ""h"": 10}",0.18335693790115593,0.4461494146288249,-0.22175748235051485,48,0.4973544973544973,0.3363102685712678,2.3430615982478575,-0.05464385981754272,15,0.58,6.473032597004352,1
BBreak_n8_k1.45_h5,BBreak,"{""n"": 8, ""k"": 1.45, ""h"": 5}",-0.027441761226803085,0.013525446754520977,-0.30822933318914236,78,0.455026455026455,0.20700919774154247,1.578123633797953,-0.07624841195303544,27,0.54,-6.436003738941161,1
BBreak_n3_k1.32_h3,BBreak,"{""n"": 3, ""k"": 1.32, ""h"": 3}",0.029790266300777635,0.14393535020534942,-0.2370962030802648,144,0.44841269841269843,0.1414414053420927,1.1758677352505915,-0.05543489864060658,51,0.488,-1000000000.0,0
BBreak_n19_k0.93_h3,BBreak,"{""n"": 19, ""k"": 0.93, ""h"": 3}",0.29068911702112943,0.6236983001190782,-0.18631981069275938,40,0.5343915343915344,0.1574587560788987,1.184585859185056,-0.0910043919978134,17,0.624,-2.7847380245813698,1
BBreak_n10_k1.55_h6,BBreak,"{""n"": 10, ""k"": 1.55, ""h"": 6}",0.08552611067945515,0.256159464382136,-0.2702076591485675,64,0.44841269841269843,0.2577781170918554,1.951168427276184,-0.06477922408965953,15,0.496,-1000000000.0,0
BBreak_n14_k1.19_h1,BBreak,"{""n"": 14, ""k"": 1.19, ""h"": 1}",0.0024656965114433493,0.08401622315041708,-0.2711282209819931,62,0.4973544973544973,0.2975695925404307,2.114358046003943,-0.04129157554276208,17,0.588,2.583797557061744,1
BBreak_n18_k1.03_h8,BBreak,"{""n"": 18, ""k"": 1.03, ""h"": 8}",0.18220050142303257,0.43226069122363087,-0.17827948750955902,40,0.5277777777777778,0.21512170707750244,1.5494661253623307,-0.09469679398124986,15,0.628,-1.2600751444663674,1
BBreak_n8_k1.42_h9,BBreak,"{""n"": 8, ""k"": 1.42, ""h"": 9}",0.010693400109784701,0.10813123813930953,-0.38566987865915625,64,0.5370370370370371,0.3734208531446783,2.425819061519636,-0.07624841195303544,21,0.608,0.47415475567825105,1
BBreak_n38_k0.54_h8,BBreak,"{""n"": 38, ""k"": 0.54, ""h"": 8}",0.21511415798561706,0.5068611615017391,-0.20330044777539547,24,0.5277777777777778,0.29856211141236244,2.0962186464682024,-0.10397096689031604,7,0.66,-1000000000.0,0
BBreak_n16_k1.24_h3,BBreak,"{""n"": 16, ""k"": 1.24, ""h"": 3}",0.1266271369234777,0.337817385649355,-0.1845972958397668,46,0.5013227513227513,0.1864154837894767,1.3721879514918243,-0.09100439199781374,17,0.592,-3.213478960869504,1
BBreak_n14_k1.33_h6,BBreak,"{""n"": 14, ""k"": 1.33, ""h"": 6}",0.08645146246302127,0.2577588594298061,-0.21487336940996749,52,0.4933862433862434,0.3302582732707293,2.287683815674731,-0.046569043056850945,15,0.584,5.914421272005431,1
BBreak_n12_k1.24_h6,BBreak,"{""n"": 12, ""k"": 1.24, ""h"": 6}",0.11642056094872832,0.3104251843693342,-0.21486400393282734,62,0.49867724867724866,0.34176580985451355,2.4384089439701,-0.05079791510629683,15,0.564,6.34449458051515,1
BBreak_n12_k0.75_h8,BBreak,"{""n"": 12, ""k"": 0.75, ""h"": 8}",0.2155111506226659,0.4663820504048306,-0.25501331239895475,64,0.5833333333333334,0.2530842638247215,1.6271167572904532,-0.08960873486908216,23,0.748,-1.498137501001159,1
BBreak_n13_k1.08_h8,BBreak,"{""n"": 13, ""k"": 1.08, ""h"": 8}",0.12901794214129914,0.32903591948005323,-0.2641956179289011,58,0.5515873015873016,0.3034506667066459,2.129155612901522,-0.07245074891106396,17,0.608,1.8404871855546112,1
BBreak_n11_k1.47_h5,BBreak,"{""n"": 11, ""k"": 1.47, ""h"": 5}",0.11821467971705424,0.3237651470430662,-0.2453625051741175,64,0.4365079365079365,0.31468845683827684,2.313712355543693,-0.055913156309282064,15,0.528,4.138481037695928,1
