timestamp,equity,bh_equity
2020-01-02,1.0,1.0
2020-01-03,1.0,0.990861662498386
2020-01-06,1.0,0.9971882038456573
2020-01-07,1.0,0.9970447448581908
2020-01-08,1.0,1.004509394172696
2020-01-09,1.0,1.0130786776906928
2020-01-10,1.0,1.0104581601863054
2020-01-13,1.0,1.022087902103587
2020-01-14,1.0,1.0180471406232814
2020-01-15,1.0,1.018472735619432
2020-01-16,1.0,1.0282757664296407
2020-01-17,1.0,1.033330304754709
2020-01-21,0.9995,1.0329094917248074
2020-01-22,1.0021329299401391,1.0356304305204214
2020-01-23,1.0053535261410826,1.0389586790296435
2020-01-24,0.9968624427664687,1.0301837709629447
2020-01-27,0.9763172601052774,1.0089518408179077
2020-01-28,0.9912958088157001,1.0244310655655393
2020-01-29,0.9929292433831326,1.0261190996513947
2020-01-30,0.9964182226008216,1.0297247022030518
2020-01-31,0.9801858323954522,1.0134564530243546
2020-02-03,0.9801858323954522,1.0287491810882798
2020-02-04,0.9796957394792545,1.0523242746952692
2020-02-05,0.9828877718939333,1.0557529444957177
2020-02-06,0.9913508871244833,1.0648434623348428
2020-02-07,0.987068132336588,1.0602432108034183
2020-02-10,0.999021559161431,1.0730827901816669
2020-02-11,0.9991996362835889,1.0732740688316222
2020-02-12,1.0089315510095132,1.0837274470516787
2020-02-13,1.0076716553702467,1.082374150603245
2020-02-14,1.0105565047492033,1.0854728647325207
2020-02-18,1.0109349186337888,1.0858793318636757
2020-02-19,1.0206267660072277,1.0962896723874922
2020-02-20,1.0111129957559466,1.086070610513631
2020-02-21,0.9911978387418451,1.0652116737360067
2020-02-24,0.9911978387418451,1.0241441475906063
2020-02-25,0.9911978387418451,0.9963035400896141
2020-02-26,0.9911978387418451,1.0013628603809315
2020-02-27,0.9911978387418451,0.9513052376876324
2020-02-28,0.9911978387418451,0.9520416604899603
2020-03-02,0.9911978387418451,1.0010855063384962
2020-03-03,0.9911978387418451,0.9691084980322209
2020-03-04,0.9911978387418451,1.0095161128352756
2020-03-05,0.9911978387418451,0.978763287888714
2020-03-06,0.9911978387418451,0.9623085420263103
2020-03-09,0.9911978387418451,0.8954662177994347
2020-03-10,0.9911978387418451,0.944175326010549
2020-03-11,0.9911978387418451,0.9030551982364109
2020-03-12,0.9911978387418451,0.8202697985357619
2020-03-13,0.9911978387418451,0.8897948058282605
2020-03-16,0.9911978387418451,0.783238251904418
2020-03-17,0.9911978387418451,0.8424963776605664
2020-03-18,0.9911978387418451,0.8169415500265399
2020-03-19,0.9911978387418451,0.8218765391953864
2020-03-20,0.9911978387418451,0.7895695752179381
2020-03-23,0.9911978387418451,0.7902294865602839
2020-03-24,0.9911978387418451,0.8515486397697004
2020-03-25,0.9911978387418451,0.8451742787599404
2020-03-26,0.9911978387418451,0.8897469861657716
2020-03-27,0.9911978387418451,0.8592284775654054
2020-03-30,0.9911978387418451,0.8904021155418684
2020-03-31,0.9911978387418451,0.8827605334761548
2020-04-01,0.9911978387418451,0.8452220984224293
2020-04-02,0.9911978387418451,0.8624658687158986
2020-04-03,0.9911978387418451,0.8501714334900224
2020-04-06,0.9907022398224742,0.9109789163108086
2020-04-07,0.99029660434846,0.9106059229433959
2020-04-08,1.0113532458136398,0.9299681042851199
2020-04-09,1.0128457763398209,0.9313405285985491
2020-04-13,1.0236471209491513,0.9412726724974775
2020-04-14,1.0681994171783924,0.9822397773516515
2020-04-15,1.0560147515935772,0.9710356304305204
2020-04-16,1.075287637064053,0.9887575973488779
2020-04-17,1.0855845375582631,0.9982258905216647
2020-04-20,1.0726874096665253,0.9863666142244368
2020-04-21,1.0330755454925868,0.9499423773067011
2020-04-22,1.0637114246902593,0.9781129404788661
2020-04-23,1.0614180241256397,0.976004093363109
2020-04-24,1.0782414953876445,0.9914737541782431
2020-04-27,1.0869574576241574,0.9994883296113696
2020-04-28,1.0663636566357373,0.980551743265796
2020-04-29,1.104233368453332,1.0153740214901563
2020-04-30,1.1037809288861622,1.0149579904265036
2020-05-01,1.0721510659616915,0.9863666142244368
2020-05-04,1.0721510659616915,0.9978959348504919
2020-05-05,1.0721510659616915,1.0091861571641028
2020-05-06,1.0721510659616915,1.0153740214901563
2020-05-07,1.0716149904287107,1.0284622631133469
2020-05-08,1.0863635170625618,1.0426168832100384
2020-05-11,1.0960347637505026,1.0518986796991188
2020-05-12,1.0730250691575554,1.0298155595617806
2020-05-13,1.0596467603697546,1.0169759801835319
2020-05-14,1.0716648165322034,1.0285100827758358
2020-05-15,1.078600610138393,1.03516657979428
2020-05-18,1.0986605994045702,1.0544187759122796
2020-05-19,1.0959849376470099,1.0518508600366299
2020-05-20,1.1178137535871793,1.0728006541729829
2020-05-21,1.1056561843349506,1.0611326565257102
2020-05-22,1.1094728638624947,1.0647956426723542
2020-05-26,1.1064932628736288,1.0619360268555225
2020-05-27,1.112497308344504,1.0676982961854256
2020-05-28,1.111027438291468,1.0662876161420052
2020-05-29,1.1273953132888332,1.0819963752695834
2020-06-01,1.1307685404952919,1.0852337664200766
2020-06-02,1.1383271603951406,1.092488009219631
2020-06-03,1.1434193881720986,1.0973751787259884
2020-06-04,1.1354521942236095,1.0897288146940258
2020-06-05,1.1579287495091846,1.1113002644427337
2020-06-08,1.1670070655655618,1.120013006948197
2020-06-09,1.1754575727179304,1.1281232217063013
2020-06-10,1.1894238295269453,1.141527073101918
2020-06-11,1.13000395146328,1.0850424877701212
2020-06-12,1.13000395146328,1.0936691548831048
2020-06-15,1.13000395146328,1.106934329257504
2020-06-16,1.13000395146328,1.1260095926242952
2020-06-17,1.13000395146328,1.1294908640534815
2020-06-18,1.13000395146328,1.1325800142502593
2020-06-19,1.13000395146328,1.1323935175665532
2020-06-22,1.13000395146328,1.1459838656458763
2020-06-23,1.1294389494875485,1.155777332523587
2020-06-24,1.1060786594174674,1.1318722832454249
2020-06-25,1.1166162577587424,1.1426556171366542
2020-06-26,1.0903073093501494,1.1157331471554475
2020-06-29,1.1022281135047358,1.127931943056346
2020-06-30,1.123765936455927,1.149972025497444
2020-07-01,1.1369110646749985,1.1634236965555498
2020-07-02,1.1446074835078497,1.1712995949674587
2020-07-06,1.172738899035333,1.2000870317857297
2020-07-07,1.164663967800866,1.1918237941076613
2020-07-08,1.1800194215256683,1.2075373352014882
2020-07-09,1.189958876812538,1.2177085774128606
2020-07-10,1.19802446206178,1.2259622511584314
2020-07-13,1.1734211559567636,1.2007851988580664
2020-07-14,1.1817577747775327,1.2093162266460722
2020-07-15,1.1841924039286655,1.21180763106174
2020-07-16,1.1760707427680732,1.2034965737211827
2020-07-17,1.1774539485813844,1.2049120357308518
2020-07-20,1.2108564997758113,1.2390935304778619
2020-07-21,1.1981599788475437,1.2261009281796489
2020-07-22,1.2024077291323414,1.2304477354998828
2020-07-23,1.1704010335422281,1.1982937944423988
2020-07-24,1.1704010335422281,1.186955752466299
2020-07-27,1.1704010335422281,1.208144644915096
2020-07-28,1.1704010335422281,1.192765841458691
2020-07-29,1.1704010335422281,1.2064948665592317
2020-07-30,1.1704010335422281,1.2128787915014896
2020-07-31,1.1704010335422281,1.2344358953514507
2020-08-03,1.169815833025457,1.2511823411550362
2020-08-04,1.1741035094427208,1.2557682467877143
2020-08-05,1.1770051799273966,1.2588717428832388
2020-08-06,1.19259998216245,1.27555124115934
2020-08-07,1.1787935746791227,1.2607845293827915
2020-08-10,1.173799482334927,1.2554430730827901
2020-08-11,1.1509582006920964,1.231628881163357
2020-08-12,1.1509582006920964,1.2626160224561134
2020-08-13,1.1509582006920964,1.2655234579354337
2020-08-14,1.1509582006920964,1.264017138567036
2020-08-17,1.1509582006920964,1.2787455946135933
2020-08-18,1.1503827215917504,1.2910352478732205
2020-08-19,1.1426404984451017,1.2823464151990016
2020-08-20,1.1584786071055824,1.3001209837460967
2020-08-21,1.166493533764276,1.3091158622602443
2020-08-24,1.17384374561236,1.3173647540395659
2020-08-25,1.1830432281514984,1.3276890191709025
2020-08-26,1.2082597810308968,1.3559886954317877
2020-08-27,1.2045143687326558,1.3517853470990202
2020-08-28,1.2106501977536652,1.3586713784974107
2020-08-31,1.2203780433473905,1.3695886074436086
2020-09-01,1.2412228180493199,1.3929819863331403
2020-09-02,1.2529661130367518,1.40616108531506
2020-09-03,1.1888740702517289,1.3349002242742172
2020-09-04,1.1888740702517289,1.3171352196596195
2020-09-08,1.1888740702517289,1.2537980766931747
2020-09-09,1.1888740702517289,1.2906526905733098
2020-09-10,1.1888740702517289,1.264868328559337
2020-09-11,1.1888740702517289,1.2560934204926382
2020-09-14,1.1888740702517289,1.2779948259125187
2020-09-15,1.1888740702517289,1.2961328238945289
2020-09-16,1.1888740702517289,1.2754077821718734
2020-09-17,1.1888740702517289,1.255490892745279
